3,KNN,item,NormalRatings,pearson,0.9468085106382979,0.64450354609929,0.8027482269503545,0.23079837577009255,0.3256252210259278,0.12727687870639992
5,KNN,item,NormalRatings,pearson,0.9867021276595744,0.6441489361702133,0.8123226950354608,0.3821087928915971,0.4578867675925415,0.12727687870639992
10,KNN,item,NormalRatings,pearson,1.0,0.59654255319149,0.8142983789260383,0.6755925941446687,0.6080823532685607,0.12727687870639992
