3,KNN,item,NormalRatings,pearson,0.9534883720930233,0.7080103359173128,0.8462532299741602,0.20739226320621654,0.3174886495679928,0.6653726979308372
5,KNN,item,NormalRatings,pearson,1.0,0.7038759689922474,0.8574935400516797,0.34458102190660306,0.45655185900703904,0.6653726979308372
10,KNN,item,NormalRatings,pearson,1.0,0.6651162790697681,0.8574935400516797,0.6470234545815937,0.6459877506298977,0.6653726979308372
