3,aa,0.9922480620155039,0.7028423772609824,0.7700258397932817,0.20657380948078602,0.31585088797811073,0.657555213950563
3,cn,0.9844961240310077,0.6976744186046516,0.7622739018087855,0.20493728923961463,0.31336629247025943,0.6598103231824165
3,ew,0.9922480620155039,0.7105943152454787,0.9250645994832042,0.2099163110791016,0.320612405530326,0.6587725151678642
3,jn,0.9224806201550387,0.6511627906976746,0.7583979328165374,0.18969804958177036,0.2905861099431549,0.6583183827369875
3,pa,0.9922480620155039,0.6925064599483209,0.9121447028423771,0.20381515555934146,0.3115134941058332,0.6598103231824165
3,waa,0.9922480620155039,0.666666666666667,0.9250645994832042,0.19546028906494006,0.2990013722913858,0.6489548134896973
3,wcn,0.9922480620155039,0.666666666666667,0.9250645994832042,0.19546028906494006,0.2990013722913858,0.649327502815875
3,wpa,0.9922480620155039,0.666666666666667,0.9250645994832042,0.19546028906494006,0.2990013722913858,0.6487702435376855
5,aa,1.0,0.6558139534883715,0.771576227390181,0.31842836319580503,0.42298288806496703,0.657555213950563
5,cn,1.0,0.6558139534883715,0.7657622739018088,0.31927402915775005,0.4235642834138042,0.6598103231824165
5,ew,1.0,0.6883720930232552,0.9270025839793282,0.3371055516404353,0.4465450892443475,0.6587725151678642
5,jn,0.9844961240310077,0.6790697674418597,0.7731266149870801,0.33299607369374806,0.4406101191416907,0.6583183827369875
5,pa,1.0,0.6511627906976737,0.9136950904392764,0.3173157376645748,0.4208320100338959,0.6598103231824165
5,waa,1.0,0.6821705426356584,0.9270025839793282,0.33191502726386446,0.44072537063393113,0.6489548134896973
5,wcn,1.0,0.6852713178294568,0.9270025839793282,0.33353001434396773,0.44282996918175815,0.649327502815875
5,wpa,1.0,0.6899224806201545,0.9270025839793282,0.33584972305902533,0.44590355997764713,0.6487702435376855
10,aa,1.0,0.6612403100775196,0.771576227390181,0.6445360195360195,0.6428801475592335,0.657555213950563
10,cn,1.0,0.6612403100775196,0.7657622739018088,0.6445360195360195,0.6428801475592335,0.6598103231824165
10,ew,1.0,0.6612403100775196,0.9270025839793282,0.6445360195360195,0.6428801475592335,0.6587725151678642
10,jn,1.0,0.6612403100775196,0.7755260243632337,0.6445360195360195,0.6428801475592335,0.6583183827369875
10,pa,1.0,0.6612403100775196,0.9136950904392764,0.6445360195360195,0.6428801475592335,0.6598103231824165
10,waa,1.0,0.6612403100775196,0.9270025839793282,0.6445360195360195,0.6428801475592335,0.6489548134896973
10,wcn,1.0,0.6612403100775196,0.9270025839793282,0.6445360195360195,0.6428801475592335,0.649327502815875
10,wpa,1.0,0.6612403100775196,0.9270025839793282,0.6445360195360195,0.6428801475592335,0.6487702435376855
