3,aa,0.9844961240310077,0.7209302325581398,0.7751937984496122,0.2160172945056665,0.3282905585573162,0.400516795865633
3,cn,0.9844961240310077,0.7209302325581398,0.780361757105943,0.2160172945056665,0.3282905585573162,0.4392764857881137
3,ew,0.9844961240310077,0.7674418604651166,0.9198966408268732,0.23023987210033703,0.34990778715128906,0.312015503875969
3,jn,0.9689922480620154,0.7260981912144705,0.7868217054263564,0.21474692404924947,0.3275777118458374,0.4295865633074935
3,pa,0.9844961240310077,0.728682170542636,0.7919896640826872,0.21850543943567188,0.33204711638364154,0.38501291989664077
3,waa,0.9844961240310077,0.6873385012919898,0.9108527131782945,0.2016078452124962,0.3083064450369509,0.4192506459948323
3,wcn,0.9844961240310077,0.6873385012919898,0.9147286821705426,0.2016078452124962,0.3083064450369509,0.4192506459948323
3,wpa,0.9844961240310077,0.6899224806201553,0.9147286821705426,0.20225384004453756,0.3093400367682171,0.4166666666666669
5,aa,1.0,0.6852713178294566,0.7790697674418603,0.33615501638757445,0.4447009673339859,0.400516795865633
5,cn,1.0,0.6852713178294566,0.784237726098191,0.33615501638757445,0.4447009673339859,0.4392764857881137
5,ew,1.0,0.7193798449612396,0.9229974160206716,0.35452856790066095,0.4683113783840977,0.312015503875969
5,jn,1.0,0.6899224806201545,0.7941860465116278,0.33864718399602106,0.44788289645730756,0.4295865633074935
5,pa,1.0,0.6837209302325574,0.7958656330749353,0.3356782106782106,0.44394127710781145,0.38501291989664077
5,waa,1.0,0.6899224806201546,0.9143410852713179,0.3394865040213875,0.4485952490668451,0.4192506459948323
5,wcn,1.0,0.6899224806201546,0.9182170542635659,0.3394865040213875,0.4485952490668451,0.4192506459948323
5,wpa,1.0,0.6899224806201546,0.9182170542635659,0.340040213877423,0.4490712452588756,0.4166666666666669
10,aa,1.0,0.6542635658914732,0.7790697674418603,0.636122318680458,0.6355665877729632,0.400516795865633
10,cn,1.0,0.6534883720930235,0.784237726098191,0.6354175970455038,0.6348283079649159,0.4392764857881137
10,ew,1.0,0.6790697674418608,0.9229974160206716,0.6635162210743604,0.660959998681765,0.312015503875969
10,jn,1.0,0.6519379844961242,0.7941860465116278,0.6336020998811694,0.6330405653837394,0.4295865633074935
10,pa,1.0,0.6558139534883725,0.7958656330749353,0.636999778860244,0.6368285037081269,0.38501291989664077
10,waa,1.0,0.6558139534883722,0.9143410852713179,0.6413141767792931,0.6384778387912556,0.4192506459948323
10,wcn,1.0,0.6558139534883722,0.9182170542635659,0.6413141767792931,0.6384778387912556,0.4192506459948323
10,wpa,1.0,0.6550387596899226,0.9182170542635659,0.6402067570672222,0.6375658460871972,0.4166666666666669
